Year,LEA,LEA Name,School,School Name,Grade,Enrolled Count,Create Date
2023,16,Prince George's,0661,Suitland Elementary,All Grades,519,20230214
2023,16,Prince George's,0662,Imagine Lincoln Public Charter,Kindergarten,32,20230214
2023,16,Prince George's,0662,Imagine Lincoln Public Charter,Grade 1,31,20230214
2023,16,Prince George's,0662,Imagine Lincoln Public Charter,Grade 2,40,20230214
2023,16,Prince George's,0662,Imagine Lincoln Public Charter,Grade 3,43,20230214
2023,16,Prince George's,0662,Imagine Lincoln Public Charter,Grade 4,45,20230214
2023,16,Prince George's,0662,Imagine Lincoln Public Charter,Grade 5,46,20230214
2023,16,Prince George's,0662,Imagine Lincoln Public Charter,Grade 6,52,20230214
2023,16,Prince George's,0662,Imagine Lincoln Public Charter,Grade 7,44,20230214
2023,16,Prince George's,0662,Imagine Lincoln Public Charter,Grade 8,44,20230214
2023,16,Prince George's,0662,Imagine Lincoln Public Charter,All Grades,377,20230214
2023,16,Prince George's,0706,Woodmore Elementary,Prekindergarten Age 4,36,20230214
2023,16,Prince George's,0706,Woodmore Elementary,Kindergarten,60,20230214
2023,16,Prince George's,0706,Woodmore Elementary,Grade 1,70,20230214
2023,16,Prince George's,0706,Woodmore Elementary,Grade 2,63,20230214
2023,16,Prince George's,0706,Woodmore Elementary,Grade 3,73,20230214
2023,16,Prince George's,0706,Woodmore Elementary,Grade 4,78,20230214
2023,16,Prince George's,0706,Woodmore Elementary,Grade 5,71,20230214
2023,16,Prince George's,0706,Woodmore Elementary,All Grades,451,20230214
2023,16,Prince George's,0708,Kenilworth Elementary,Kindergarten,58,20230214
2023,16,Prince George's,0708,Kenilworth Elementary,Grade 1,77,20230214
2023,16,Prince George's,0708,Kenilworth Elementary,Grade 2,56,20230214
2023,16,Prince George's,0708,Kenilworth Elementary,Grade 3,70,20230214
2023,16,Prince George's,0708,Kenilworth Elementary,Grade 4,60,20230214
2023,16,Prince George's,0708,Kenilworth Elementary,Grade 5,71,20230214
2023,16,Prince George's,0708,Kenilworth Elementary,All Grades,392,20230214
2023,16,Prince George's,0711,Tulip Grove Elementary,Kindergarten,56,20230214
2023,16,Prince George's,0711,Tulip Grove Elementary,Grade 1,73,20230214
2023,16,Prince George's,0711,Tulip Grove Elementary,Grade 2,42,20230214
2023,16,Prince George's,0711,Tulip Grove Elementary,Grade 3,83,20230214
2023,16,Prince George's,0711,Tulip Grove Elementary,Grade 4,59,20230214
2023,16,Prince George's,0711,Tulip Grove Elementary,Grade 5,57,20230214
2023,16,Prince George's,0711,Tulip Grove Elementary,All Grades,370,20230214
2023,16,Prince George's,0712,Heather Hills Elementary,Grade 2,71,20230214
2023,16,Prince George's,0712,Heather Hills Elementary,Grade 3,91,20230214
2023,16,Prince George's,0712,Heather Hills Elementary,Grade 4,94,20230214
2023,16,Prince George's,0712,Heather Hills Elementary,Grade 5,90,20230214
2023,16,Prince George's,0712,Heather Hills Elementary,All Grades,346,20230214
2023,16,Prince George's,0714,Benjamin Tasker Middle School,Grade 6,324,20230214
2023,16,Prince George's,0714,Benjamin Tasker Middle School,Grade 7,345,20230214
2023,16,Prince George's,0714,Benjamin Tasker Middle School,Grade 8,375,20230214
2023,16,Prince George's,0714,Benjamin Tasker Middle School,All Grades,1044,20230214
2023,16,Prince George's,0716,Northview Elementary,Prekindergarten Age 4,40,20230214
2023,16,Prince George's,0716,Northview Elementary,Kindergarten,96,20230214
2023,16,Prince George's,0716,Northview Elementary,Grade 1,91,20230214
2023,16,Prince George's,0716,Northview Elementary,Grade 2,79,20230214
2023,16,Prince George's,0716,Northview Elementary,Grade 3,80,20230214
2023,16,Prince George's,0716,Northview Elementary,Grade 4,100,20230214
2023,16,Prince George's,0716,Northview Elementary,Grade 5,81,20230214
2023,16,Prince George's,0716,Northview Elementary,All Grades,567,20230214
2023,16,Prince George's,0718,Pointer Ridge Elementary,Kindergarten,60,20230214
2023,16,Prince George's,0718,Pointer Ridge Elementary,Grade 1,51,20230214
2023,16,Prince George's,0718,Pointer Ridge Elementary,Grade 2,51,20230214
2023,16,Prince George's,0718,Pointer Ridge Elementary,Grade 3,51,20230214
2023,16,Prince George's,0718,Pointer Ridge Elementary,Grade 4,55,20230214
2023,16,Prince George's,0718,Pointer Ridge Elementary,Grade 5,50,20230214
2023,16,Prince George's,0718,Pointer Ridge Elementary,All Grades,318,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Kindergarten,13,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Grade 1,*,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Grade 2,*,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Grade 3,*,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Grade 4,*,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Grade 5,10,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Grade 6,12,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Grade 7,10,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Grade 8,13,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Grade 9,*,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Grade 10,*,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Grade 11,22,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,Grade 12,*,20230214
2023,16,Prince George's,0723,C. Elizabeth Rieg Regional Center,All Grades,132,20230214
2023,16,Prince George's,0729,Kingsford Elementary,Prekindergarten Age 4,47,20230214
2023,16,Prince George's,0729,Kingsford Elementary,Kindergarten,53,20230214
2023,16,Prince George's,0729,Kingsford Elementary,Grade 1,63,20230214
2023,16,Prince George's,0729,Kingsford Elementary,Grade 2,68,20230214
2023,16,Prince George's,0729,Kingsford Elementary,Grade 3,56,20230214
2023,16,Prince George's,0729,Kingsford Elementary,Grade 4,80,20230214
2023,16,Prince George's,0729,Kingsford Elementary,Grade 5,81,20230214
2023,16,Prince George's,0729,Kingsford Elementary,All Grades,448,20230214
2023,16,Prince George's,0802,Baden Elementary,Prekindergarten Age 4,40,20230214
2023,16,Prince George's,0802,Baden Elementary,Kindergarten,21,20230214
2023,16,Prince George's,0802,Baden Elementary,Grade 1,36,20230214
2023,16,Prince George's,0802,Baden Elementary,Grade 2,32,20230214
2023,16,Prince George's,0802,Baden Elementary,Grade 3,24,20230214
2023,16,Prince George's,0802,Baden Elementary,Grade 4,23,20230214
2023,16,Prince George's,0802,Baden Elementary,Grade 5,24,20230214
2023,16,Prince George's,0802,Baden Elementary,Grade 6,26,20230214
2023,16,Prince George's,0802,Baden Elementary,All Grades,226,20230214
2023,16,Prince George's,0905,Tayac Elementary,Prekindergarten Age 4,19,20230214
2023,16,Prince George's,0905,Tayac Elementary,Kindergarten,64,20230214
2023,16,Prince George's,0905,Tayac Elementary,Grade 1,69,20230214
2023,16,Prince George's,0905,Tayac Elementary,Grade 2,67,20230214
2023,16,Prince George's,0905,Tayac Elementary,Grade 3,47,20230214
2023,16,Prince George's,0905,Tayac Elementary,Grade 4,53,20230214
2023,16,Prince George's,0905,Tayac Elementary,Grade 5,51,20230214
2023,16,Prince George's,0905,Tayac Elementary,All Grades,370,20230214
2023,16,Prince George's,0906,Clinton Grove Elementary,Prekindergarten Age 4,38,20230214
2023,16,Prince George's,0906,Clinton Grove Elementary,Kindergarten,36,20230214
2023,16,Prince George's,0906,Clinton Grove Elementary,Grade 1,35,20230214
2023,16,Prince George's,0906,Clinton Grove Elementary,Grade 2,38,20230214
2023,16,Prince George's,0906,Clinton Grove Elementary,Grade 3,34,20230214
2023,16,Prince George's,0906,Clinton Grove Elementary,Grade 4,33,20230214
2023,16,Prince George's,0906,Clinton Grove Elementary,Grade 5,45,20230214
2023,16,Prince George's,0906,Clinton Grove Elementary,All Grades,259,20230214
2023,16,Prince George's,0908,Surrattsville High,Grade 9,226,20230214
2023,16,Prince George's,0908,Surrattsville High,Grade 10,226,20230214
2023,16,Prince George's,0908,Surrattsville High,Grade 11,159,20230214
2023,16,Prince George's,0908,Surrattsville High,Grade 12,161,20230214
2023,16,Prince George's,0908,Surrattsville High,All Grades,772,20230214
2023,16,Prince George's,0909,James Ryder Randall Elementary,Kindergarten,41,20230214
2023,16,Prince George's,0909,James Ryder Randall Elementary,Grade 1,39,20230214
2023,16,Prince George's,0909,James Ryder Randall Elementary,Grade 2,43,20230214
2023,16,Prince George's,0909,James Ryder Randall Elementary,Grade 3,50,20230214
2023,16,Prince George's,0909,James Ryder Randall Elementary,Grade 4,40,20230214
2023,16,Prince George's,0909,James Ryder Randall Elementary,Grade 5,41,20230214
2023,16,Prince George's,0909,James Ryder Randall Elementary,All Grades,254,20230214
2023,16,Prince George's,0912,Isaac J. Gourdine Middle,Grade 6,135,20230214
2023,16,Prince George's,0912,Isaac J. Gourdine Middle,Grade 7,203,20230214
2023,16,Prince George's,0912,Isaac J. Gourdine Middle,Grade 8,229,20230214
2023,16,Prince George's,0912,Isaac J. Gourdine Middle,All Grades,567,20230214
2023,16,Prince George's,0914,Waldon Woods Elementary,Prekindergarten Age 4,19,20230214
2023,16,Prince George's,0914,Waldon Woods Elementary,Kindergarten,67,20230214
2023,16,Prince George's,0914,Waldon Woods Elementary,Grade 1,87,20230214
2023,16,Prince George's,0914,Waldon Woods Elementary,Grade 2,82,20230214
2023,16,Prince George's,0914,Waldon Woods Elementary,Grade 3,97,20230214
2023,16,Prince George's,0914,Waldon Woods Elementary,Grade 4,93,20230214
2023,16,Prince George's,0914,Waldon Woods Elementary,Grade 5,84,20230214
2023,16,Prince George's,0914,Waldon Woods Elementary,All Grades,529,20230214
2023,16,Prince George's,0915,Stephen Decatur Middle,Grade 6,219,20230214
2023,16,Prince George's,0915,Stephen Decatur Middle,Grade 7,262,20230214
2023,16,Prince George's,0915,Stephen Decatur Middle,Grade 8,300,20230214
2023,16,Prince George's,0915,Stephen Decatur Middle,All Grades,781,20230214
2023,16,Prince George's,0916,Francis T. Evans Elementary,Prekindergarten Age 4,32,20230214
2023,16,Prince George's,0916,Francis T. Evans Elementary,Kindergarten,52,20230214
2023,16,Prince George's,0916,Francis T. Evans Elementary,Grade 1,46,20230214
2023,16,Prince George's,0916,Francis T. Evans Elementary,Grade 2,61,20230214
2023,16,Prince George's,0916,Francis T. Evans Elementary,Grade 3,52,20230214
2023,16,Prince George's,0916,Francis T. Evans Elementary,Grade 4,56,20230214
2023,16,Prince George's,0916,Francis T. Evans Elementary,Grade 5,51,20230214
2023,16,Prince George's,0916,Francis T. Evans Elementary,All Grades,350,20230214
2023,16,Prince George's,0917,Imagine Andrews Public Charter,Kindergarten,42,20230214
2023,16,Prince George's,0917,Imagine Andrews Public Charter,Grade 1,36,20230214
2023,16,Prince George's,0917,Imagine Andrews Public Charter,Grade 2,48,20230214
2023,16,Prince George's,0917,Imagine Andrews Public Charter,Grade 3,44,20230214
2023,16,Prince George's,0917,Imagine Andrews Public Charter,Grade 4,45,20230214
2023,16,Prince George's,0917,Imagine Andrews Public Charter,Grade 5,44,20230214
2023,16,Prince George's,0917,Imagine Andrews Public Charter,Grade 6,58,20230214
2023,16,Prince George's,0917,Imagine Andrews Public Charter,Grade 7,46,20230214
2023,16,Prince George's,0917,Imagine Andrews Public Charter,Grade 8,39,20230214
2023,16,Prince George's,0917,Imagine Andrews Public Charter,All Grades,402,20230214
2023,16,Prince George's,0918,James Ryder Randall Early Childhood Center,Prekindergarten Age 4,158,20230214
2023,16,Prince George's,0918,James Ryder Randall Early Childhood Center,All Grades,158,20230214
2023,16,Prince George's,1001,Laurel Elementary,Prekindergarten Age 4,20,20230214
2023,16,Prince George's,1001,Laurel Elementary,Kindergarten,91,20230214
2023,16,Prince George's,1001,Laurel Elementary,Grade 1,112,20230214
2023,16,Prince George's,1001,Laurel Elementary,Grade 2,82,20230214
2023,16,Prince George's,1001,Laurel Elementary,Grade 3,101,20230214
2023,16,Prince George's,1001,Laurel Elementary,Grade 4,80,20230214
2023,16,Prince George's,1001,Laurel Elementary,Grade 5,80,20230214
2023,16,Prince George's,1001,Laurel Elementary,All Grades,566,20230214
2023,16,Prince George's,1008,Laurel High,Grade 9,782,20230214
2023,16,Prince George's,1008,Laurel High,Grade 10,508,20230214
2023,16,Prince George's,1008,Laurel High,Grade 11,418,20230214
2023,16,Prince George's,1008,Laurel High,Grade 12,426,20230214
2023,16,Prince George's,1008,Laurel High,All Grades,2134,20230214
2023,16,Prince George's,1009,Oaklands Elementary,Prekindergarten Age 4,34,20230214
2023,16,Prince George's,1009,Oaklands Elementary,Kindergarten,68,20230214
2023,16,Prince George's,1009,Oaklands Elementary,Grade 1,64,20230214
2023,16,Prince George's,1009,Oaklands Elementary,Grade 2,62,20230214
2023,16,Prince George's,1009,Oaklands Elementary,Grade 3,54,20230214
2023,16,Prince George's,1009,Oaklands Elementary,Grade 4,57,20230214
2023,16,Prince George's,1009,Oaklands Elementary,Grade 5,56,20230214
2023,16,Prince George's,1009,Oaklands Elementary,All Grades,395,20230214
2023,16,Prince George's,1010,Dwight D. Eisenhower Middle,Grade 6,302,20230214
2023,16,Prince George's,1010,Dwight D. Eisenhower Middle,Grade 7,381,20230214
2023,16,Prince George's,1010,Dwight D. Eisenhower Middle,Grade 8,401,20230214
2023,16,Prince George's,1010,Dwight D. Eisenhower Middle,All Grades,1084,20230214
2023,16,Prince George's,1011,Bond Mill Elementary,Kindergarten,66,20230214
2023,16,Prince George's,1011,Bond Mill Elementary,Grade 1,90,20230214
2023,16,Prince George's,1011,Bond Mill Elementary,Grade 2,72,20230214
2023,16,Prince George's,1011,Bond Mill Elementary,Grade 3,82,20230214
2023,16,Prince George's,1011,Bond Mill Elementary,Grade 4,75,20230214
2023,16,Prince George's,1011,Bond Mill Elementary,Grade 5,96,20230214
2023,16,Prince George's,1011,Bond Mill Elementary,All Grades,481,20230214
2023,16,Prince George's,1014,Scotchtown Hills Elementary,Prekindergarten Age 4,42,20230214
2023,16,Prince George's,1014,Scotchtown Hills Elementary,Kindergarten,96,20230214
2023,16,Prince George's,1014,Scotchtown Hills Elementary,Grade 1,91,20230214
2023,16,Prince George's,1014,Scotchtown Hills Elementary,Grade 2,79,20230214
2023,16,Prince George's,1014,Scotchtown Hills Elementary,Grade 3,74,20230214
2023,16,Prince George's,1014,Scotchtown Hills Elementary,Grade 4,75,20230214
2023,16,Prince George's,1014,Scotchtown Hills Elementary,Grade 5,80,20230214
2023,16,Prince George's,1014,Scotchtown Hills Elementary,Grade 6,75,20230214
2023,16,Prince George's,1014,Scotchtown Hills Elementary,All Grades,612,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Kindergarten,98,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 1,102,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 2,102,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 3,102,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 4,104,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 5,100,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 6,167,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 7,154,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 8,171,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 9,171,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 10,151,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 11,136,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,Grade 12,126,20230214
2023,16,Prince George's,1015,Chesapeake Math and IT Public Charter,All Grades,1684,20230214
2023,16,Prince George's,1101,Brandywine Elementary,Kindergarten,86,20230214
2023,16,Prince George's,1101,Brandywine Elementary,Grade 1,89,20230214
2023,16,Prince George's,1101,Brandywine Elementary,Grade 2,83,20230214
2023,16,Prince George's,1101,Brandywine Elementary,Grade 3,93,20230214
2023,16,Prince George's,1101,Brandywine Elementary,Grade 4,78,20230214
2023,16,Prince George's,1101,Brandywine Elementary,Grade 5,97,20230214
2023,16,Prince George's,1101,Brandywine Elementary,All Grades,526,20230214
